id,created_at,text
1243654812916273152,2020-03-27 21:43:08,"b""I'll sue anyone, whether person or institution, that forces me to take anti-psychotic medication (I've never been i\xe2\x80\xa6 https://t.co/XyZAGtjSMZ"""
1243409793613582337,2020-03-27 05:29:30,b'Sense of smell over the years. People under 40: please do yourself a favor and get some nice scents so you enjoy th\xe2\x80\xa6 https://t.co/8RzAxKhnsQ'
1243356019071127553,2020-03-27 01:55:50,b'@s_r_constantin 5-MeO-DMT'
1243097834557042690,2020-03-26 08:49:54,b'@Noahpinion The QALY cost of losing your sense of smell!'
1243066513755529217,2020-03-26 06:45:26,"b'Me and @webmasterdave would agree with you, Joscha. Ultra-finitism in math, largest realizable program b/c speed of\xe2\x80\xa6 https://t.co/LeA8mAUDhG'"
1242774911619231745,2020-03-25 11:26:43,"b'@king_croesus Subpac, subwoofer in cars, massage as a commodity, yoga.'"
1242688280241438720,2020-03-25 05:42:28,"b""Robin Hanson explained that the reason no futurists predicted social media is because it's a low-status technology.\xe2\x80\xa6 https://t.co/BPR3vH7L0O"""
1242331997688623104,2020-03-24 06:06:44,b'Anthony Fauci:\nhttps://t.co/D2h72yIp9X'
1242331760106418176,2020-03-24 06:05:47,"b'This explains exactly what the contributions of the president are. Reasonable people write his speech every day, an\xe2\x80\xa6 https://t.co/KtaI6nGk16'"
1242303687583653888,2020-03-24 04:14:14,b'We should emphasize the possibly of life-long loss of smell in order to get more young adults onboard with strict s\xe2\x80\xa6 https://t.co/CIxnikG4o2'
1241992484705599489,2020-03-23 07:37:38,"b'""Right now, talking about anything in a non-pandemic-informed way comes across as living under a rock. The log leve\xe2\x80\xa6 https://t.co/OHKR0c09pA'"
1241991910421495809,2020-03-23 07:35:21,"b'@stewartbrand I discuss ""nucleating healthy groups"" in this article. I think that we could bootstrap a fully health\xe2\x80\xa6 https://t.co/Nn5MbTfkOw'"
1241966637873414145,2020-03-23 05:54:55,"b""@TygerGruber Man yeah, it's gone in and out of stock. It's actually a problem for us as we can't guarantee supply o\xe2\x80\xa6 https://t.co/cBukghp1Yq"""
1241678984011591680,2020-03-22 10:51:53,"b'To a first approximation (and a pretty good one IMO) this video can be described as ""IQ 120 and IQ 150 are asked to\xe2\x80\xa6 https://t.co/Ck8x7YIoiW'"
1241672526813511680,2020-03-22 10:26:14,b'RT @Plinz: Sudden loss of smell and taste may be a sign of infection with COVID-19 https://t.co/fVPvnEGqFL'
1241672438347259904,2020-03-22 10:25:53,"b'@Plinz A dear friend of mind just reported this side-effect, and he suspects having been infected. Oh no! So much q\xe2\x80\xa6 https://t.co/ydliOvPDgg'"
1241671848116375553,2020-03-22 10:23:32,b'Flatten the network!'
1241031136047820800,2020-03-20 15:57:34,"b'@TygerGruber @naval 2. n,n-DMT is not as effective at healing the nervous system as 5-MeO-DMT. n,n-DMT is far more\xe2\x80\xa6 https://t.co/qfR80q9LCc'"
1241027979628523520,2020-03-20 15:45:02,"b'""Let\xe2\x80\x99s not allow misguided network idealism to murder grandma. We need to make the contact network a large world, a\xe2\x80\xa6 https://t.co/Vyiq2EpmvF'"
1240971096171532289,2020-03-20 11:59:00,b'I feel like a lot of rich people would be ok with losing a lot of acquisitive power in an objective sense if their\xe2\x80\xa6 https://t.co/2mb9BdycBf'
1240957326627975168,2020-03-20 11:04:17,b'@DaanVanDenHam2 We have come a long way!!'
1240892717300736000,2020-03-20 06:47:33,b'We need to:\n1) Recognize the existence of and eliminate extreme suffering (asphyxiation is how people are dying of\xe2\x80\xa6 https://t.co/TwAbHhJuCQ'
1240892607984615424,2020-03-20 06:47:07,b'@naval We need to:\n1) Recognize the existence of and eliminating extreme suffering (asphyxiation is how people are\xe2\x80\xa6 https://t.co/BfsQQG2atz'
1240883227998314498,2020-03-20 06:09:50,b'@JustinAllingham @ESYudkowsky Non-steroidal anti-inflammatory drug. The main one identified as bad for COVID19 is i\xe2\x80\xa6 https://t.co/eE7QEz8tiT'
1240882907582853121,2020-03-20 06:08:34,"b'@ESYudkowsky Another lead: Arachidonic Acid - it causes ""benign inflammation"" that increases muscle growth after wo\xe2\x80\xa6 https://t.co/NTuX6G3Xcv'"
1240874290087514114,2020-03-20 05:34:19,"b'...after all, ""tryptamine"" rhymes with ""trip with me"".'"
1240869024394706944,2020-03-20 05:13:24,b'@BasicMorality Absolutely! :D'
1240848285000019970,2020-03-20 03:50:59,b'In times like these it becomes patently clear that we really should have cloned John von Neumann.\xe2\x80\xa6 https://t.co/dmRfxCry9I'
1240830209965715456,2020-03-20 02:39:10,"b'@TygerGruber Sweet :) Yes, I do. A Yet i we recently got just for this purpose.'"
1240793906209415168,2020-03-20 00:14:54,"b""As you can gather I'm unusually free for podcasts these days (4/4 of the events I was going to give talks at in Apr\xe2\x80\xa6 https://t.co/OA1fyxWVTS"""
1240793175578402816,2020-03-20 00:12:00,"b'RT @Chiffa83980804: Thanks to mutation Jo Cameron has unusually high levels of the endogenous cannabinoid anandamide. She is never anxious,\xe2\x80\xa6'"
1240792707745767424,2020-03-20 00:10:08,"b'@LirRtraveller @webmasterdave For the relative pain of different extremely bad things, see: https://t.co/bbAlkYM1FM'"
1240792601365590016,2020-03-20 00:09:43,"b'@LirRtraveller @webmasterdave Two thoughts: First, selfishly, losing a grandparent is a very painful experience. It\xe2\x80\xa6 https://t.co/gLZenaeOew'"
1240791416512507904,2020-03-20 00:05:01,b'RT @MackenMurphy: It\xe2\x80\x99s not just bats and pangolins...\n\n\xf0\x9f\x90\x93Chicken caused the 1918 flu\n(killed 100 million)\n\n\xf0\x9f\x90\x96Pigs caused 2009 H1N1\n(killed 50\xe2\x80\xa6'
1240788949406060545,2020-03-19 23:55:12,b'RT @ChadoNihi: will we show the same coordinated action against the #suffering problem?'
1240351409138089985,2020-03-18 18:56:35,b'@aimee_tollan @PeterSjostedtH Any thoughts on the possible long-term cardiotoxicity of 5HT2B agonists? I worry taki\xe2\x80\xa6 https://t.co/NQtM5WtNZb'
1240350987425951749,2020-03-18 18:54:54,b'When you realize the government is not going to have enough resources to deal with a crisis... https://t.co/gWJ5WwG42M'
1240349835934330880,2020-03-18 18:50:20,"b'RT @alexnazaryan: When he was in midst of the fight against HIV/AIDS, Dr. Fauci was known to run 7 miles daily.\n\nI just asked him if he sti\xe2\x80\xa6'"
1239775583409557504,2020-03-17 04:48:27,b'@fcojaviercs \xc3\x89so carnal! Con ganas! :)'
1239748191563575299,2020-03-17 02:59:36,b'WHERE are the calculations for how many people will die due to the social and economic effects of an 18-month long\xe2\x80\xa6 https://t.co/SkExadzXAP'
1239705508790939648,2020-03-17 00:10:00,b'Latest simulation results! (Just published today; Imperial College) \n\nhttps://t.co/v6FmP3liXJ https://t.co/oksEysaV3B'
1239705217496563713,2020-03-17 00:08:51,"b'@alison_l_hill Thank you! Yes, I think that agrees a lot more with both intuition and also the latest published stu\xe2\x80\xa6 https://t.co/ADbgEKaVDA'"
1239588809668349953,2020-03-16 16:26:17,"b'The ""flatten the curve"" according the a SEIR model. The grey dotted line at the bottom is hospital capacity.\xe2\x80\xa6 https://t.co/0JkRsqA1wA'"
1239586807408279552,2020-03-16 16:18:19,"b'@alison_l_hill So according to the model, both intervention and non-intervention results in massive, massive, massi\xe2\x80\xa6 https://t.co/8FCGm1vII8'"
1239568578673643520,2020-03-16 15:05:53,"b""Running out of hand sanitizer but you are fab and have a perfume collection? Use some cheap perfume instead! It's u\xe2\x80\xa6 https://t.co/OZZJyPnKSm"""
1239550149375873024,2020-03-16 13:52:39,b'@Danyoncrosby Ahh! Thank you!! This seems much more in line with the massive coverage and world-shattering effects...'
1239547248741978113,2020-03-16 13:41:08,b'@AdamJKucharski @LSHTM @cmmid_lshtm Thank you so much for this!\nOne important question: There will be scarcity of I\xe2\x80\xa6 https://t.co/pT8yA0OQFF'
1239535831557132288,2020-03-16 12:55:46,b'RT @AdamJKucharski: A lot of my colleagues in the @LSHTM modelling centre (@cmmid_lshtm) have been working extremely hard to help expand th\xe2\x80\xa6'
1239464772149448704,2020-03-16 08:13:24,"b'@qtbit Look at Demis when ""the master move"" in game 4 took place. He comes to the ""war room"" looking suspicious and\xe2\x80\xa6 https://t.co/mhdOJFk1EH'"
1239464533749456897,2020-03-16 08:12:27,b'@MilanGriffes Somehow it failed to retweet as I wanted: https://t.co/zov2rD4p0m'
1239218813675028480,2020-03-15 15:56:03,"b'Given the logarithmic scales of pleasure and pain, this must have been quite the experience, Demis :) https://t.co/uRGHjKVonn'"
1239212035784630272,2020-03-15 15:29:07,"b""New conspiracy theory: Demis Hassabis felt sorry for Lee Sedol after he lost the third game and changed Alpha Go's\xe2\x80\xa6 https://t.co/TJoV6ODkUa"""
1239208970960556032,2020-03-15 15:16:56,b'RT @mattstark256: The effect can now handle collisions and multiple photos #madewithunity #gamedev #vfx #polaroid https://t.co/NXKt8KGIcZ'
1239207289933844481,2020-03-15 15:10:15,"b'I got nerd-snipped by the virus. Nerd-snipping is transmissible, so apologies for any memetic infections. https://t.co/JiXVPPeOwG'"
1239206892741644288,2020-03-15 15:08:41,b'Flu searches vs. Covid19. Puts it in context so far. https://t.co/ts6My0t0pO'
1239206271384879106,2020-03-15 15:06:13,"b'""They predicted that Italy will need 4,000 more ICU beds over the next month, a challenge given that the country ha\xe2\x80\xa6 https://t.co/Dq1DR2yoHm'"
1239171170546536450,2020-03-15 12:46:44,"b'@Plinz It might be a pendulum, in which case we are in for biotech breakthroughs followed by the achievement of non\xe2\x80\xa6 https://t.co/1jSXQblVWq'"
1239170710121009152,2020-03-15 12:44:54,"b'Girl: ""Can I go to prom, dad?""\nDad: ""Yes, but only on a hazmat suit.""\nGirl: ""I know, you don\'t have to repeat yours\xe2\x80\xa6 https://t.co/WJUqqx0dkH'"
1239080850450288640,2020-03-15 06:47:50,b'@logancyang @Plinz Interesting idea'
1238878508694130688,2020-03-14 17:23:48,b'@LechMazur Thank you! Definitely tracks it quite well.'
1238873923086741504,2020-03-14 17:05:35,b'Coronavirus searches in Google Trends have exploded in the last couple days. Explore yourself:\xe2\x80\xa6 https://t.co/8hQ1WTZf1b'
1238865341595275264,2020-03-14 16:31:29,"b'@auderdy ""Integrate"" and ""Optimal surface light and color interaction"" are telling - I\'d posit that phase-locking b\xe2\x80\xa6 https://t.co/1iarmEVCqz'"
1238864348858089472,2020-03-14 16:27:32,"b'RT @auderdy: I noticed among class of people who have used psychedelics heavily (specifically LSD, Psilocybin, Peyote, DMT, Ayahuasca) ther\xe2\x80\xa6'"
1238862792104366087,2020-03-14 16:21:21,b'@lacker @Plinz @zackmdavis Thanks that makes sense. Seeing scenes from the overwhelmed hospitals in China does make\xe2\x80\xa6 https://t.co/fDq18NlCM0'
1238459869893558272,2020-03-13 13:40:17,"b'The effectiveness of interventions follows a long-tail distribution. Which of these are the ""most important"" by a f\xe2\x80\xa6 https://t.co/ygHeh9Y1J0'"
1238448874043240448,2020-03-13 12:56:35,"b""@james_barton @robertwiblin Hi James! Yes, that's very much how I've been started think about it. See:\xe2\x80\xa6 https://t.co/mEBwY0P4nJ"""
1238448366670864384,2020-03-13 12:54:34,b'@robertwiblin Thanks for sharing. That echoes some thoughts I had yesterday (see: https://t.co/x8b4dCoe8U). I think\xe2\x80\xa6 https://t.co/qfENMPNkbk'
1238433205427924995,2020-03-13 11:54:19,"b'The question is not ""if lockdown"" is a good idea. The question is *when* and *for how long*. I suspect it\'s not ide\xe2\x80\xa6 https://t.co/7rDPut6c2B'"
1238432900644605952,2020-03-13 11:53:07,b'@Plinz @zackmdavis Completely agree with you here - I sensed that the image was fishy from day 1. Now - I also thin\xe2\x80\xa6 https://t.co/VCZEjcfEQv'
1238426631670128642,2020-03-13 11:28:12,b'@sama But timing is essential! If you did that *today* you would only delay the exponential curve! Better to do thi\xe2\x80\xa6 https://t.co/nd9eZbDRTV'
1238417930095751171,2020-03-13 10:53:37,"b""@TygerGruber Haven't looked into it. Let me know if end up trying it and it has legitimately interesting effects."""
1238417651359084546,2020-03-13 10:52:31,"b""@elbrendan That's ketamine in general :/ Becoming anosmic, though, is specific to the route of administration. Can\xe2\x80\xa6 https://t.co/no4ivHGrAL"""
1238412074352406529,2020-03-13 10:30:21,b'@wtgowers Thanks for this. Another similar analysis here: https://t.co/x8b4dCoe8U'
1238411947302768642,2020-03-13 10:29:51,"b'@ScepticalApe @wtgowers @paulg Disagree there is no downside to that! Those are investments for the future, which o\xe2\x80\xa6 https://t.co/35Icp6n5j5'"
1238327149410443264,2020-03-13 04:52:54,b'@TygerGruber Indeed! Cognitive decline is very apparent in regular users. Especially memory:\xe2\x80\xa6 https://t.co/vMfksbddJe'
1238326400672645120,2020-03-13 04:49:55,b'Cocaine is well known for causing anosmia in regular users. I suspect we are going to see a wave of anosmic people\xe2\x80\xa6 https://t.co/qFt3AtIIpI'
1238326054218956800,2020-03-13 04:48:32,b'Why you should not insufflate ketamine: (1) it can irreversibly damage your bladder and cause very serious untreata\xe2\x80\xa6 https://t.co/kDNj9q8JS8'
1238014235650560001,2020-03-12 08:09:29,"b""RT @bronzejaguar: Emerging technology markets are a continual coup d'\xc3\xa9tat of attractors. Each new attractor comes from the future, gathers\xe2\x80\xa6"""
1237983370656632832,2020-03-12 06:06:50,"b'Qualia Production Presents: ""The Seven Seals of Security"" (and Other Communications from QRI Sweden) https://t.co/BfyuiN1uuD'"
1237922658248839180,2020-03-12 02:05:35,b'Poll results: People would prefer to be loved-up and friendly (MDMA) rather than in a state of hyper-philosphia and\xe2\x80\xa6 https://t.co/WAT4fXXrCy'
1237711396034318336,2020-03-11 12:06:07,b'@DataInforms @Wallace_Noll @SambodhiPrem @microbeminded2 Sources/studies to back up these claims? Vitamin C can cau\xe2\x80\xa6 https://t.co/1GQniTCyOd'
1237700232646778886,2020-03-11 11:21:45,"b""Every Big Pharma was once a Small Pharma. Don't complain. Out-invent them."""
1237685030668754945,2020-03-11 10:21:21,b'RT @LirRtraveller: How painful is death by #COVID19?   I think it\xe2\x80\x99s important to know.'
1237683087380627456,2020-03-11 10:13:37,b'@webmasterdave On his point (1): Gradients of bliss can include mixed experiences. Even on MDMA you can avoid a hot\xe2\x80\xa6 https://t.co/Ep1ZC2Ttyk'
1236937337759625216,2020-03-09 08:50:17,"b'@webmasterdave Let\'s hope! But as you say, those are still ""not the neurotransmitters we are looking for"" (said in\xe2\x80\xa6 https://t.co/lvNY0UQa5T'"
1236894004542750721,2020-03-09 05:58:05,b'Making Amazing Recreational Drug Cocktails https://t.co/5MGTzgzqR1'
1236495601673494528,2020-03-08 03:34:59,"b'MDMA does not make you stupid (well, at least not acutely in moderate doses). It makes you attuned to other shades\xe2\x80\xa6 https://t.co/lF9EwwZanP'"
1236495216011431937,2020-03-08 03:33:27,"b'The game theory of an MDMA society remains to be explored, but at least the clich\xc3\xa9 that ""people on MDMA would trust\xe2\x80\xa6 https://t.co/g1BqPnxUID'"
1236493454495993859,2020-03-08 03:26:27,"b'RT @Plinz: China is not best understood as a communist country, or as fascist. China is modernist. Many western countries were modernist be\xe2\x80\xa6'"
1236237212456325120,2020-03-07 10:28:14,b'Anyhow... back to qualia engineering (the only truly pathogen-free profession... though beware of the self-installi\xe2\x80\xa6 https://t.co/jlUFO74cbI'
1236236607746797569,2020-03-07 10:25:50,"b""In 2200 shaking the hand of someone who hasn't been cleared by automated routine pathogen tests in the last 10 minu\xe2\x80\xa6 https://t.co/3PdYQdmcc5"""
1236235899786018818,2020-03-07 10:23:01,"b""For the record: I've been saying since 2010 that we need things like this. Chances are COVID-19 will stay with us u\xe2\x80\xa6 https://t.co/yihfg3KvFS"""
1236231090827755520,2020-03-07 10:03:54,"b'The only human societies that survived past 2200 did all of those things (no hand shake, no Olympics, daily testing\xe2\x80\xa6 https://t.co/RP5IGAyLmR'"
1236230730847367168,2020-03-07 10:02:28,"b'In the long-term, it WOULD be great if we:\n1. abolish hand shaking\n2. cancel all large crowd events like the Olympi\xe2\x80\xa6 https://t.co/pTw4GvCkDk'"
1236200063652618240,2020-03-07 08:00:37,b'Abolishing asphyxiation qualia might be easier than abolishing a virus. The Hedonistic Imperative could succeed bef\xe2\x80\xa6 https://t.co/vaWQAd3258'
1236188165787934720,2020-03-07 07:13:20,b'RT @mechanicalmonk1: Milk should definitely be easier to synthesize at scale than meat. How come no synthetic cheese in my supermarket?\n\nWh\xe2\x80\xa6'
1236187871335174147,2020-03-07 07:12:10,b'Source: https://t.co/5ichY3v2sV'
1236187821058052097,2020-03-07 07:11:58,"b'Today: Q - ""I have a cold, is it the coronavirus?"" A - ""No""\n\nIn one weeks: Q - ""Is it coronavirus?"" A - ""Almost cer\xe2\x80\xa6 https://t.co/o1zS7HQbxr'"
1236075342768439296,2020-03-06 23:45:01,"b""@mechanicalmonk1 Sounds true, and it doesn't even need to be God. It can even just be Father Iboga: https://t.co/8KDuQmOMw8"""
1235832427714473984,2020-03-06 07:39:46,"b""@BasicMorality That makes sense :) I envy your music! - have you tried using a subpac? It's a medium where you can\xe2\x80\xa6 https://t.co/4EFfhjMzHb"""
1234801250165612545,2020-03-03 11:22:14,"b""@mechanicalmonk1 Where did you find this?! It's amazing. I wonder if there is a difference if the water jets are co\xe2\x80\xa6 https://t.co/PI26SfGOhS"""
1234792317808021505,2020-03-03 10:46:44,"b""RT @mechanicalmonk1: You know how you invite friends over and suddenly you're painfully aware of all the filth and mess that you happily ig\xe2\x80\xa6"""
1234789439051722753,2020-03-03 10:35:18,"b""Nihilists are mirrors of one's soul. https://t.co/5GxGBzDxk7"""
1234787883321458688,2020-03-03 10:29:07,b'RT @astralmonad: snippet from CIA document that refers to an eternal consciousness returning to the absolute and retaining its memories and\xe2\x80\xa6'
1234783819825156096,2020-03-03 10:12:58,"b'@DailySuicide I like the aesthetic. But he has a beard, and thus not using the mask to its full potential. At Burni\xe2\x80\xa6 https://t.co/90P9At5O8I'"
1234774921311469569,2020-03-03 09:37:36,"b'@MarkSchmidty On LSD: ""Moments of eternity extend life by 10X why wouldn\'t this be THE best?""\nKetamine: ""Nothing ma\xe2\x80\xa6 https://t.co/HDFcHubfWs'"
1234741782287507456,2020-03-03 07:25:55,"b'One should not think of envy as something voluntary - indeed envious people suffer quite a bit for it. It might, ho\xe2\x80\xa6 https://t.co/0QFQGKBIZq'"
1234739769424277505,2020-03-03 07:17:56,"b'Which of these drugs would you like to use as the model for your ""default state""? (i.e. assume that for the rest of\xe2\x80\xa6 https://t.co/hO1iV5c9Sb'"
1234738510575202305,2020-03-03 07:12:55,"b'@BasicMorality Based on Tomas Ray work on receptor affinity, that would perhaps make DOI the most promising anti-to\xe2\x80\xa6 https://t.co/m67BPUgJOE'"
1233961641584164864,2020-03-01 03:45:55,b'RT @king_croesus: @algekalipso @anderssandberg I saw almost this exact thing during my first psychedelic experience.  It felt like a secret\xe2\x80\xa6'
1233961290911010822,2020-03-01 03:44:32,"b'@JebeMantykore Indeed! One thing is physical time, which is emergent on the laws of physics. But what about phenome\xe2\x80\xa6 https://t.co/k7LDDQCWVb'"
1233700022899769345,2020-02-29 10:26:21,b'Good to report about Iboga! The bigger trend that nobody is talking about (yet!) is the concept of anti-tolerance d\xe2\x80\xa6 https://t.co/CWGJ4pxNcP'
1233699852086759424,2020-02-29 10:25:40,b'@WIRED Good to report about Iboga! The bigger trend that nobody is talking about (yet!) is the concept of anti-tole\xe2\x80\xa6 https://t.co/KgnLtQz0zn'
1233696105629544448,2020-02-29 10:10:47,b'#YouAreDyson (see: https://t.co/2gGaZCIALa)'
1233695958321381376,2020-02-29 10:10:12,"b""Freeman Dyson never died because he cannot die. I don't mean in terms of legacy! I mean it in terms of raw being, t\xe2\x80\xa6 https://t.co/h20YHTavIr"""
1233695450714107904,2020-02-29 10:08:11,b'@anderssandberg He was also an Open Individualist like (Einstein and Schrodinger). See: https://t.co/2gGaZCIALa'
1233557374629113857,2020-02-29 00:59:31,b'Philosophy of Environmentalism: Reprogramming the Biosphere https://t.co/8Dm73nCO0B'
1232950163120877569,2020-02-27 08:46:40,"b'Jasmine, Tuberose, and Gardenia: the Dark Triad of White Flowers. Beware! They are treacherous, envious, and guilef\xe2\x80\xa6 https://t.co/CiT8OCnOpX'"
1232482351722057728,2020-02-26 01:47:45,"b'Tickets are finally available for the ""Intercollegiate Psychedelic Summit 2020"" https://t.co/Lo2MRhspTG'"
1232240995514761216,2020-02-25 09:48:41,b'https://t.co/Y7cgE8RYlL https://t.co/kLfXPEgFIs'
1232173928795127808,2020-02-25 05:22:11,"b""It was super awesome to partake in this podcast with The Good Timeline :D\n\nI'll see you next time around the One El\xe2\x80\xa6 https://t.co/AsuWkF1D84"""
1232160708252459009,2020-02-25 04:29:39,"b'RT @thegoodtimeline: Politics of paradise engineering, consciousness tech in 2020, dark futures &amp; more with in part 2 of 3 of our chat with\xe2\x80\xa6'"
1232160277417709569,2020-02-25 04:27:57,b'@CosmEffect #RainbowGod trying to experience every region of the state-space of consciousness.'
1231889818981822464,2020-02-24 10:33:14,"b'""We are now in late-stage performative Twitter, where nearly every tweet is hungry as hell for favorites and retwee\xe2\x80\xa6 https://t.co/bSjAzd6nvh'"
1231754324998406145,2020-02-24 01:34:50,"b'Qualiascope: ""It was the 21st of April of a recent year. I was listening to Jefferson Airplane songs, had just peel\xe2\x80\xa6 https://t.co/V6BKDuX0YB'"
1231096747935449088,2020-02-22 06:01:52,b'Perfumery as an Art Form https://t.co/06C8s2jow0 v\xc3\xada @wordpressdotcom'
1230666736585691136,2020-02-21 01:33:09,"b""Don't fall in love with individual people except in rare circumstances. Fall in love with couples. With families. W\xe2\x80\xa6 https://t.co/nHZQ853zA3"""
1230666424013602816,2020-02-21 01:31:54,b'Enjoy the unexamined life... for what is worth.'
1230307338302607360,2020-02-20 01:45:02,b'https://t.co/iXuodXSNZ6'
1229658274506539008,2020-02-18 06:45:53,"b""The first commercial play on anti-tolerance drugs I've seen so far: https://t.co/3ixK0Ra00O\nNot sure if Exulta actu\xe2\x80\xa6 https://t.co/8SgRXlAfKZ"""
1229650586640900096,2020-02-18 06:15:20,"b'RT @SarahAMcManus: @NeuroYogacara Dissociative deliriant combos -- again, safety concerns &amp; NOT particularly recommended. \n\nBut there is so\xe2\x80\xa6'"
1228919398515105792,2020-02-16 05:49:51,"b'...after all, fastidious and pedantic mean practically the same thing.'"
1228817042570006528,2020-02-15 23:03:07,"b'Qualia Computing at: TSC 2020, IPS 2020, unSCruz 2020, and Ephemerisle 2020 https://t.co/ZfvohoI8xy v\xc3\xada @wordpressdotcom'"
1228787146753855489,2020-02-15 21:04:20,"b'50 years from now in nursing homes: ""Friday Avocado Toast Social"". #MillenialLifestyle'"
1228479247666204673,2020-02-15 00:40:51,b'RT @webmasterdave: Indeed. Alas the quantum Library of Babel lacks an index or a Librarian - and could benefit from a censor:\nhttps://t.co/\xe2\x80\xa6'
1228479017516335104,2020-02-15 00:39:56,"b'People say ""a blind buy"" when they talk of buying a perfume they haven\'t smelled. Shouldn\'t it be more appropriate to say an ""anosmic buy""?'"
1228264872741240832,2020-02-14 10:29:00,b'#ZeroOntology'
1228264750980591616,2020-02-14 10:28:31,"b'Improving upon David Pearce\'s (@webmasterdave) response to the ""why being?"" question is hard. Zero Ontology is powe\xe2\x80\xa6 https://t.co/QPEpSkGKiQ'"
1228264375678455810,2020-02-14 10:27:01,"b'Trusting my gut feeling that ""there is something deep to be learned from thinking more about this question"" has res\xe2\x80\xa6 https://t.co/1G2eVnraIU'"
1227126769834061824,2020-02-11 07:06:35,b'Top 5 Male Perfumes:\n\n1) Bleu de Chanel (EDP)\n2) Scuderia Ferrari Light Essence Bright (EDT)\n3) Le Male by JPG (EDT\xe2\x80\xa6 https://t.co/eCoFMyszq6'
1226820161266569216,2020-02-10 10:48:14,b'RT @Acta_Materialia: Vanadium is an optimal element for strengthening in both fcc and bcc high-entropy alloys \nhttps://t.co/sBBzEY8A3f http\xe2\x80\xa6'
1226729339380621313,2020-02-10 04:47:20,"b""The Qualia Review - Episode 2: Men's Perfumes https://t.co/k59G5s9O5E v\xc3\xada @YouTube"""
1225582910234710016,2020-02-07 00:51:50,b'The Psychedelic Club Documentary [crowdfunding video] https://t.co/gYADes8lQb v\xc3\xada @YouTube'
1224149361765969921,2020-02-03 01:55:26,"b""The Qualia Review - Episode 1: Women's Perfumes (Part 2) https://t.co/QuIS1VEH7U v\xc3\xada @YouTube"""
1224136562771816448,2020-02-03 01:04:34,"b""The Qualia Review - Episode 1: Women's Perfumes (Part 1) https://t.co/FnNx5EBOLd v\xc3\xada @YouTube"""
1220099549676613633,2020-01-22 21:42:55,b'RT @FLIxrisk: The evolution of technologies like AI &amp; biotech is raising complex new questions about the definition of self &amp; the meaning o\xe2\x80\xa6'
1218446488000331778,2020-01-18 08:14:15,b'Happy Birthday in the Styles of 10 Classical Composers (COMPILATION) https://t.co/iiyabCP7Vb v\xc3\xada @YouTube'
1218290239585697792,2020-01-17 21:53:22,b'Opulent Joy https://t.co/6ZvReq678b'
1216249501431648256,2020-01-12 06:44:12,b'Burning Man according to an army sniper (tl;dr: it provides very helpful emotional processing opportunities not ava\xe2\x80\xa6 https://t.co/u5aG9qUwZQ'
